c_order_id, c_order_date, c_order_time, c_order_subtotal, c_order_tax, c_order_total, c_order_payment_type
14342, 2023-4-29, 11:28:7, 17, 1.40, 18.40, credit
14343, 2023-4-29, 12:17:25, 24, 1.98, 25.98, cash
14344, 2023-4-29, 19:49:51, 9, 0.74, 9.74, debit
14345, 2023-4-29, 14:32:18, 12, 0.99, 12.99, debit
14346, 2023-4-29, 15:40:48, 9, 0.74, 9.74, cash
14347, 2023-4-29, 11:41:12, 19, 1.57, 20.57, cash
14348, 2023-4-29, 18:15:8, 10, 0.83, 10.82, cash
14349, 2023-4-29, 17:48:57, 7, 0.58, 7.58, debit
14350, 2023-4-29, 17:23:28, 17, 1.40, 18.40, credit
14351, 2023-4-29, 11:1:25, 11, 0.91, 11.91, credit
14352, 2023-4-29, 20:58:42, 24, 1.98, 25.98, credit
14353, 2023-4-29, 16:8:50, 29, 2.39, 31.39, debit
14354, 2023-4-29, 22:59:54, 18, 1.49, 19.48, cash
14355, 2023-4-29, 17:10:4, 25, 2.06, 27.06, credit
14356, 2023-4-29, 21:39:16, 25, 2.06, 27.06, debit
14357, 2023-4-29, 21:21:8, 23, 1.90, 24.90, credit
14358, 2023-4-29, 17:36:56, 25, 2.06, 27.06, cash
14359, 2023-4-29, 14:47:10, 8, 0.66, 8.66, credit
14360, 2023-4-29, 18:23:44, 28, 2.31, 30.31, credit
14361, 2023-4-29, 11:6:20, 14, 1.16, 15.15, cash
14362, 2023-4-29, 13:15:1, 20, 1.65, 21.65, debit
14363, 2023-4-29, 15:59:8, 28, 2.31, 30.31, cash
14364, 2023-4-30, 20:22:16, 7, 0.58, 7.58, credit
14365, 2023-4-30, 14:34:9, 5, 0.41, 5.41, debit
14366, 2023-4-30, 17:20:33, 7, 0.58, 7.58, cash
14367, 2023-4-30, 21:20:24, 20, 1.65, 21.65, debit
14368, 2023-4-30, 21:23:18, 17, 1.40, 18.40, debit
14369, 2023-4-30, 21:42:35, 24, 1.98, 25.98, credit
14370, 2023-4-30, 14:22:37, 11, 0.91, 11.91, credit
14371, 2023-4-30, 15:10:41, 23, 1.90, 24.90, credit
14372, 2023-4-30, 19:29:40, 14, 1.16, 15.15, credit
14373, 2023-4-30, 15:48:34, 19, 1.57, 20.57, cash
14374, 2023-4-30, 20:21:18, 5, 0.41, 5.41, credit
14375, 2023-4-30, 18:33:39, 9, 0.74, 9.74, cash
14376, 2023-4-30, 22:50:22, 5, 0.41, 5.41, debit
14377, 2023-4-30, 20:50:8, 17, 1.40, 18.40, credit
14378, 2023-4-30, 14:44:31, 20, 1.65, 21.65, debit
14379, 2023-4-30, 16:48:20, 20, 1.65, 21.65, debit
14380, 2023-4-30, 13:10:15, 11, 0.91, 11.91, credit
14381, 2023-4-30, 12:27:53, 19, 1.57, 20.57, cash
14382, 2023-4-30, 14:14:59, 14, 1.16, 15.15, credit
14383, 2023-4-30, 21:58:45, 27, 2.23, 29.23, debit
14384, 2023-4-30, 15:23:15, 20, 1.65, 21.65, cash
14385, 2023-4-30, 12:16:20, 16, 1.32, 17.32, cash
14386, 2023-4-30, 13:35:38, 16, 1.32, 17.32, debit
14387, 2023-4-30, 16:43:55, 14, 1.16, 15.15, credit
14388, 2023-4-30, 14:9:13, 18, 1.49, 19.48, cash
14389, 2023-4-30, 14:22:15, 15, 1.24, 16.24, cash
14390, 2023-4-30, 20:48:14, 24, 1.98, 25.98, debit
14391, 2023-4-30, 13:44:14, 7, 0.58, 7.58, debit
14392, 2023-4-30, 18:59:12, 14, 1.16, 15.15, cash
14393, 2023-4-30, 12:15:25, 23, 1.90, 24.90, cash
14394, 2023-4-30, 16:3:44, 9, 0.74, 9.74, credit
14395, 2023-4-30, 15:15:14, 18, 1.49, 19.48, credit
14396, 2023-4-30, 16:36:13, 12, 0.99, 12.99, credit
14397, 2023-4-30, 22:0:15, 22, 1.82, 23.82, debit
14398, 2023-4-30, 15:43:58, 13, 1.07, 14.07, credit
14399, 2023-4-30, 22:20:29, 8, 0.66, 8.66, debit
14400, 2023-4-30, 12:25:44, 18, 1.49, 19.48, cash
14401, 2023-4-30, 16:13:55, 16, 1.32, 17.32, cash
14402, 2023-4-30, 11:34:23, 10, 0.83, 10.82, credit
14403, 2023-4-30, 13:46:14, 8, 0.66, 8.66, cash
14404, 2023-4-30, 11:11:31, 26, 2.15, 28.14, credit
14405, 2023-4-30, 16:7:0, 8, 0.66, 8.66, debit
14406, 2023-4-30, 15:24:26, 20, 1.65, 21.65, credit
14407, 2023-4-30, 15:36:7, 18, 1.49, 19.48, cash
14408, 2023-4-30, 18:46:45, 28, 2.31, 30.31, credit
14409, 2023-4-30, 12:43:33, 13, 1.07, 14.07, credit
14410, 2023-4-30, 13:17:7, 17, 1.40, 18.40, cash
14411, 2023-4-30, 18:38:15, 16, 1.32, 17.32, cash
14412, 2023-4-30, 21:9:37, 20, 1.65, 21.65, cash
14413, 2023-4-30, 12:26:45, 8, 0.66, 8.66, debit
14414, 2023-4-30, 11:9:43, 9, 0.74, 9.74, cash
14415, 2023-4-30, 17:28:3, 22, 1.82, 23.82, credit
14416, 2023-4-30, 18:30:40, 21, 1.73, 22.73, cash
14417, 2023-4-30, 22:48:23, 25, 2.06, 27.06, credit
14418, 2023-4-30, 12:25:10, 19, 1.57, 20.57, cash
14419, 2023-4-30, 11:36:44, 22, 1.82, 23.82, credit
14420, 2023-4-30, 12:15:52, 16, 1.32, 17.32, debit
14421, 2023-4-30, 15:13:29, 6, 0.49, 6.50, cash
14422, 2023-4-30, 16:18:40, 27, 2.23, 29.23, credit
14423, 2023-4-30, 15:58:6, 14, 1.16, 15.15, credit
14424, 2023-4-30, 21:39:49, 10, 0.83, 10.82, debit
14425, 2023-4-30, 22:25:35, 10, 0.83, 10.82, cash
14426, 2023-4-30, 21:39:34, 7, 0.58, 7.58, debit
14427, 2023-4-30, 13:27:55, 11, 0.91, 11.91, cash
14428, 2023-4-30, 17:26:39, 11, 0.91, 11.91, cash
14429, 2023-4-30, 22:28:41, 5, 0.41, 5.41, debit
14430, 2023-4-30, 14:7:52, 19, 1.57, 20.57, cash
14431, 2023-4-30, 14:25:53, 15, 1.24, 16.24, cash
14432, 2023-4-30, 18:47:45, 10, 0.83, 10.82, debit
14433, 2023-4-30, 20:35:26, 21, 1.73, 22.73, cash
14434, 2023-4-30, 14:0:0, 11, 0.91, 11.91, debit
14435, 2023-4-30, 19:36:22, 21, 1.73, 22.73, debit
14436, 2023-4-30, 11:57:57, 21, 1.73, 22.73, cash
14437, 2023-4-30, 18:4:7, 12, 0.99, 12.99, cash
14438, 2023-4-30, 18:49:46, 27, 2.23, 29.23, debit
14439, 2023-4-30, 18:32:51, 6, 0.49, 6.50, credit
14440, 2023-4-30, 22:30:51, 16, 1.32, 17.32, credit
14441, 2023-4-30, 19:13:52, 13, 1.07, 14.07, debit
14442, 2023-4-30, 15:39:2, 13, 1.07, 14.07, credit
14443, 2023-4-30, 19:5:42, 12, 0.99, 12.99, cash
14444, 2023-4-30, 18:55:16, 19, 1.57, 20.57, credit
14445, 2023-4-30, 18:56:48, 26, 2.15, 28.14, cash
14446, 2023-4-30, 20:4:49, 23, 1.90, 24.90, debit
14447, 2023-4-30, 22:18:35, 22, 1.82, 23.82, cash
14448, 2023-4-30, 14:9:13, 22, 1.82, 23.82, credit
14449, 2023-4-30, 17:37:18, 12, 0.99, 12.99, credit
14450, 2023-4-30, 12:56:6, 29, 2.39, 31.39, cash
14451, 2023-4-30, 11:38:36, 23, 1.90, 24.90, cash
14452, 2023-4-30, 15:4:26, 25, 2.06, 27.06, cash
14453, 2023-4-30, 19:43:7, 23, 1.90, 24.90, cash
14454, 2023-4-30, 17:33:45, 6, 0.49, 6.50, debit
14455, 2023-4-30, 21:6:43, 24, 1.98, 25.98, credit
14456, 2023-4-30, 14:35:13, 14, 1.16, 15.15, debit
14457, 2023-4-30, 16:40:43, 21, 1.73, 22.73, credit
14458, 2023-4-30, 22:30:40, 13, 1.07, 14.07, cash
14459, 2023-4-30, 22:54:34, 27, 2.23, 29.23, debit
14460, 2023-4-30, 11:35:44, 23, 1.90, 24.90, debit
14461, 2023-4-30, 19:18:37, 13, 1.07, 14.07, cash
14462, 2023-4-30, 14:7:48, 16, 1.32, 17.32, cash
14463, 2023-4-30, 11:22:29, 25, 2.06, 27.06, cash
14464, 2023-4-30, 22:15:4, 26, 2.15, 28.14, debit
14465, 2023-4-30, 18:50:5, 21, 1.73, 22.73, debit
14466, 2023-4-30, 12:47:47, 28, 2.31, 30.31, debit
14467, 2023-4-30, 14:30:21, 6, 0.49, 6.50, cash
14468, 2023-4-30, 18:57:49, 23, 1.90, 24.90, credit
14469, 2023-4-30, 13:58:49, 18, 1.49, 19.48, cash
14470, 2023-4-30, 20:40:16, 17, 1.40, 18.40, credit
14471, 2023-4-30, 13:22:54, 5, 0.41, 5.41, debit
14472, 2023-4-30, 15:41:23, 15, 1.24, 16.24, credit
14473, 2023-4-30, 12:10:5, 20, 1.65, 21.65, cash
14474, 2023-4-30, 21:26:11, 29, 2.39, 31.39, credit
14475, 2023-4-30, 19:56:58, 8, 0.66, 8.66, debit
14476, 2023-4-30, 18:6:48, 19, 1.57, 20.57, cash
14477, 2023-4-30, 14:26:41, 10, 0.83, 10.82, credit
14478, 2023-4-30, 19:50:1, 27, 2.23, 29.23, debit
14479, 2023-4-30, 18:25:20, 19, 1.57, 20.57, cash
14480, 2023-4-30, 14:10:33, 12, 0.99, 12.99, cash
14481, 2023-4-30, 13:0:52, 21, 1.73, 22.73, debit
14482, 2023-4-30, 20:11:55, 20, 1.65, 21.65, cash
14483, 2023-4-30, 22:17:16, 28, 2.31, 30.31, credit
14484, 2023-4-30, 13:46:31, 15, 1.24, 16.24, cash
14485, 2023-4-30, 21:18:5, 6, 0.49, 6.50, credit
14486, 2023-4-30, 17:40:54, 14, 1.16, 15.15, debit
14487, 2023-4-30, 15:34:34, 5, 0.41, 5.41, debit
14488, 2023-4-30, 11:4:39, 12, 0.99, 12.99, credit
14489, 2023-4-30, 18:26:39, 8, 0.66, 8.66, debit
14490, 2023-4-30, 16:39:46, 17, 1.40, 18.40, debit
14491, 2023-4-30, 15:0:6, 14, 1.16, 15.15, debit
14492, 2023-4-30, 14:16:36, 8, 0.66, 8.66, debit
14493, 2023-4-30, 12:1:12, 24, 1.98, 25.98, credit
14494, 2023-4-30, 18:36:28, 26, 2.15, 28.14, debit
14495, 2023-4-30, 11:19:56, 21, 1.73, 22.73, credit
14496, 2023-4-30, 12:14:43, 7, 0.58, 7.58, credit
14497, 2023-4-30, 19:8:13, 9, 0.74, 9.74, cash
14498, 2023-4-30, 20:25:29, 14, 1.16, 15.15, debit
14499, 2023-4-30, 13:40:47, 29, 2.39, 31.39, debit
14500, 2023-4-30, 15:21:58, 14, 1.16, 15.15, credit
14501, 2023-4-30, 13:0:41, 20, 1.65, 21.65, cash
14502, 2023-4-30, 15:55:17, 19, 1.57, 20.57, debit
14503, 2023-4-30, 12:39:9, 9, 0.74, 9.74, debit
14504, 2023-4-30, 15:25:0, 6, 0.49, 6.50, cash
14505, 2023-4-30, 15:55:20, 20, 1.65, 21.65, debit
14506, 2023-4-30, 17:28:32, 28, 2.31, 30.31, debit
14507, 2023-4-30, 11:58:23, 6, 0.49, 6.50, credit
14508, 2023-4-30, 12:15:24, 19, 1.57, 20.57, cash
14509, 2023-4-30, 16:35:38, 6, 0.49, 6.50, debit
14510, 2023-4-30, 22:21:59, 8, 0.66, 8.66, credit
14511, 2023-4-30, 16:51:47, 23, 1.90, 24.90, credit
14512, 2023-4-30, 16:58:0, 12, 0.99, 12.99, credit
14513, 2023-4-30, 14:2:14, 16, 1.32, 17.32, credit
14514, 2023-4-30, 17:25:26, 17, 1.40, 18.40, cash
14515, 2023-4-30, 21:1:58, 13, 1.07, 14.07, cash
14516, 2023-4-30, 20:59:34, 19, 1.57, 20.57, debit
14517, 2023-4-30, 11:10:32, 7, 0.58, 7.58, cash
14518, 2023-4-30, 17:43:43, 18, 1.49, 19.48, cash
14519, 2023-4-30, 20:23:41, 20, 1.65, 21.65, debit
14520, 2023-4-30, 14:12:8, 10, 0.83, 10.82, credit
14521, 2023-4-30, 13:2:52, 18, 1.49, 19.48, debit
14522, 2023-4-30, 18:18:56, 14, 1.16, 15.15, debit
14523, 2023-4-30, 19:30:37, 27, 2.23, 29.23, debit
14524, 2023-4-30, 14:42:3, 26, 2.15, 28.14, credit
14525, 2023-4-30, 15:16:23, 15, 1.24, 16.24, cash
14526, 2023-4-30, 11:10:10, 9, 0.74, 9.74, credit
14527, 2023-4-30, 18:52:34, 12, 0.99, 12.99, cash
14528, 2023-4-30, 21:5:28, 5, 0.41, 5.41, credit
14529, 2023-4-30, 12:49:37, 5, 0.41, 5.41, cash
14530, 2023-4-30, 20:13:26, 11, 0.91, 11.91, debit
14531, 2023-4-30, 13:3:36, 6, 0.49, 6.50, cash
14532, 2023-4-30, 14:10:25, 27, 2.23, 29.23, cash
14533, 2023-4-30, 16:8:49, 15, 1.24, 16.24, credit
14534, 2023-4-30, 11:20:55, 24, 1.98, 25.98, debit
14535, 2023-5-1, 12:4:14, 18, 1.49, 19.48, debit
14536, 2023-5-1, 20:11:18, 8, 0.66, 8.66, cash
14537, 2023-5-1, 17:58:29, 25, 2.06, 27.06, cash
14538, 2023-5-1, 14:35:31, 29, 2.39, 31.39, credit
14539, 2023-5-1, 19:20:15, 27, 2.23, 29.23, cash
14540, 2023-5-1, 18:34:0, 5, 0.41, 5.41, debit
14541, 2023-5-1, 17:45:42, 9, 0.74, 9.74, cash
14542, 2023-5-1, 18:24:38, 25, 2.06, 27.06, cash
14543, 2023-5-1, 13:25:40, 6, 0.49, 6.50, cash
14544, 2023-5-1, 11:24:53, 24, 1.98, 25.98, debit
14545, 2023-5-1, 19:22:27, 19, 1.57, 20.57, credit
14546, 2023-5-1, 21:46:20, 5, 0.41, 5.41, credit
14547, 2023-5-1, 17:51:40, 9, 0.74, 9.74, cash
14548, 2023-5-1, 15:10:29, 10, 0.83, 10.82, credit
14549, 2023-5-1, 12:15:24, 27, 2.23, 29.23, cash
14550, 2023-5-1, 21:16:14, 28, 2.31, 30.31, debit
14551, 2023-5-1, 16:55:33, 24, 1.98, 25.98, credit
14552, 2023-5-1, 11:36:34, 18, 1.49, 19.48, credit
14553, 2023-5-1, 12:25:45, 5, 0.41, 5.41, debit
14554, 2023-5-1, 16:45:23, 11, 0.91, 11.91, cash
14555, 2023-5-1, 16:38:34, 22, 1.82, 23.82, debit
14556, 2023-5-1, 22:41:32, 10, 0.83, 10.82, debit
14557, 2023-5-1, 20:22:57, 5, 0.41, 5.41, cash
14558, 2023-5-1, 20:48:50, 27, 2.23, 29.23, debit
14559, 2023-5-1, 15:6:54, 11, 0.91, 11.91, credit
14560, 2023-5-1, 22:7:26, 9, 0.74, 9.74, cash
14561, 2023-5-1, 21:7:16, 22, 1.82, 23.82, debit
14562, 2023-5-1, 21:25:40, 19, 1.57, 20.57, cash
14563, 2023-5-1, 17:33:37, 17, 1.40, 18.40, debit
14564, 2023-5-1, 17:47:3, 25, 2.06, 27.06, credit
14565, 2023-5-1, 13:12:38, 18, 1.49, 19.48, credit
14566, 2023-5-1, 21:20:17, 18, 1.49, 19.48, credit
14567, 2023-5-1, 20:10:40, 11, 0.91, 11.91, debit
14568, 2023-5-1, 22:0:51, 22, 1.82, 23.82, debit
14569, 2023-5-1, 16:37:30, 6, 0.49, 6.50, cash
14570, 2023-5-1, 16:10:22, 28, 2.31, 30.31, credit
14571, 2023-5-1, 16:45:0, 20, 1.65, 21.65, cash
14572, 2023-5-1, 14:23:57, 14, 1.16, 15.15, debit
14573, 2023-5-1, 19:29:17, 15, 1.24, 16.24, debit
14574, 2023-5-1, 22:57:15, 7, 0.58, 7.58, credit
14575, 2023-5-1, 17:22:35, 18, 1.49, 19.48, credit
14576, 2023-5-1, 19:39:46, 14, 1.16, 15.15, debit
14577, 2023-5-1, 17:21:21, 17, 1.40, 18.40, cash
14578, 2023-5-1, 20:38:19, 20, 1.65, 21.65, cash
14579, 2023-5-1, 11:57:14, 8, 0.66, 8.66, credit
14580, 2023-5-1, 14:36:21, 29, 2.39, 31.39, credit
14581, 2023-5-1, 21:54:22, 24, 1.98, 25.98, credit
14582, 2023-5-1, 17:57:0, 12, 0.99, 12.99, credit
14583, 2023-5-1, 12:50:47, 21, 1.73, 22.73, cash
14584, 2023-5-1, 13:43:34, 21, 1.73, 22.73, debit
14585, 2023-5-1, 21:20:57, 16, 1.32, 17.32, debit
14586, 2023-5-1, 20:0:51, 14, 1.16, 15.15, debit
14587, 2023-5-1, 16:59:38, 11, 0.91, 11.91, debit
14588, 2023-5-1, 21:19:37, 22, 1.82, 23.82, debit
14589, 2023-5-1, 16:47:3, 11, 0.91, 11.91, debit
14590, 2023-5-1, 18:38:47, 26, 2.15, 28.14, debit
14591, 2023-5-1, 16:35:2, 18, 1.49, 19.48, debit
14592, 2023-5-1, 14:48:54, 17, 1.40, 18.40, cash
14593, 2023-5-1, 18:21:3, 24, 1.98, 25.98, debit
14594, 2023-5-1, 22:36:10, 10, 0.83, 10.82, debit
14595, 2023-5-1, 16:35:27, 17, 1.40, 18.40, cash
14596, 2023-5-1, 11:3:41, 29, 2.39, 31.39, credit
14597, 2023-5-1, 13:5:37, 12, 0.99, 12.99, cash
14598, 2023-5-1, 22:42:44, 24, 1.98, 25.98, credit
14599, 2023-5-1, 19:41:22, 16, 1.32, 17.32, debit
14600, 2023-5-1, 14:52:19, 5, 0.41, 5.41, cash
14601, 2023-5-1, 13:56:20, 21, 1.73, 22.73, credit
14602, 2023-5-1, 18:32:41, 10, 0.83, 10.82, credit
14603, 2023-5-1, 15:27:14, 6, 0.49, 6.50, cash
14604, 2023-5-1, 20:16:53, 21, 1.73, 22.73, credit
14605, 2023-5-1, 18:50:21, 15, 1.24, 16.24, cash
14606, 2023-5-1, 16:6:33, 9, 0.74, 9.74, debit
14607, 2023-5-1, 20:18:35, 13, 1.07, 14.07, credit
14608, 2023-5-1, 15:51:38, 12, 0.99, 12.99, debit
14609, 2023-5-1, 16:28:18, 18, 1.49, 19.48, credit
14610, 2023-5-1, 14:50:30, 23, 1.90, 24.90, credit
14611, 2023-5-1, 22:46:57, 10, 0.83, 10.82, debit
14612, 2023-5-1, 21:30:25, 26, 2.15, 28.14, credit
14613, 2023-5-1, 18:13:2, 5, 0.41, 5.41, debit
14614, 2023-5-1, 13:9:4, 29, 2.39, 31.39, credit
14615, 2023-5-1, 13:1:6, 19, 1.57, 20.57, cash
14616, 2023-5-1, 19:9:1, 15, 1.24, 16.24, debit
14617, 2023-5-1, 19:16:40, 23, 1.90, 24.90, debit
14618, 2023-5-1, 18:34:40, 10, 0.83, 10.82, credit
14619, 2023-5-1, 17:26:35, 23, 1.90, 24.90, credit
14620, 2023-5-1, 14:1:12, 16, 1.32, 17.32, cash
14621, 2023-5-1, 18:45:6, 13, 1.07, 14.07, cash
14622, 2023-5-1, 14:37:1, 28, 2.31, 30.31, debit
14623, 2023-5-1, 19:49:6, 6, 0.49, 6.50, cash
14624, 2023-5-1, 12:31:33, 29, 2.39, 31.39, cash
14625, 2023-5-1, 14:55:28, 7, 0.58, 7.58, cash
14626, 2023-5-1, 16:52:57, 26, 2.15, 28.14, credit
14627, 2023-5-1, 15:50:11, 11, 0.91, 11.91, credit
14628, 2023-5-1, 19:41:35, 23, 1.90, 24.90, debit
14629, 2023-5-1, 22:19:45, 13, 1.07, 14.07, debit
14630, 2023-5-1, 20:44:2, 29, 2.39, 31.39, debit
14631, 2023-5-1, 13:10:41, 16, 1.32, 17.32, cash
14632, 2023-5-1, 15:24:27, 8, 0.66, 8.66, debit
14633, 2023-5-1, 18:9:4, 18, 1.49, 19.48, cash
14634, 2023-5-1, 14:55:23, 25, 2.06, 27.06, debit
14635, 2023-5-1, 20:27:40, 5, 0.41, 5.41, debit
14636, 2023-5-1, 15:31:58, 18, 1.49, 19.48, debit
14637, 2023-5-1, 22:57:45, 27, 2.23, 29.23, cash
14638, 2023-5-1, 15:16:56, 14, 1.16, 15.15, cash
14639, 2023-5-1, 18:58:20, 24, 1.98, 25.98, credit
14640, 2023-5-1, 11:6:9, 12, 0.99, 12.99, cash
14641, 2023-5-1, 16:44:47, 25, 2.06, 27.06, cash
14642, 2023-5-1, 19:23:57, 22, 1.82, 23.82, debit
14643, 2023-5-1, 19:24:56, 29, 2.39, 31.39, cash
14644, 2023-5-1, 21:57:50, 15, 1.24, 16.24, cash
14645, 2023-5-1, 14:12:51, 26, 2.15, 28.14, cash
14646, 2023-5-1, 19:21:43, 14, 1.16, 15.15, debit
14647, 2023-5-1, 17:16:12, 7, 0.58, 7.58, cash
14648, 2023-5-1, 14:50:58, 15, 1.24, 16.24, debit
14649, 2023-5-1, 21:21:41, 10, 0.83, 10.82, cash
14650, 2023-5-1, 18:47:25, 14, 1.16, 15.15, cash
14651, 2023-5-1, 19:15:8, 21, 1.73, 22.73, debit
14652, 2023-5-1, 13:58:43, 19, 1.57, 20.57, credit
14653, 2023-5-1, 21:43:30, 8, 0.66, 8.66, credit
14654, 2023-5-1, 12:14:8, 13, 1.07, 14.07, cash
14655, 2023-5-1, 14:23:31, 12, 0.99, 12.99, debit
14656, 2023-5-1, 13:15:37, 5, 0.41, 5.41, debit
14657, 2023-5-1, 13:44:16, 6, 0.49, 6.50, debit
14658, 2023-5-1, 15:37:32, 13, 1.07, 14.07, cash
14659, 2023-5-1, 14:38:37, 18, 1.49, 19.48, credit
14660, 2023-5-1, 14:53:55, 26, 2.15, 28.14, cash
14661, 2023-5-1, 16:54:0, 6, 0.49, 6.50, credit
14662, 2023-5-1, 20:58:46, 6, 0.49, 6.50, debit
14663, 2023-5-1, 18:38:28, 24, 1.98, 25.98, credit
14664, 2023-5-1, 22:27:38, 29, 2.39, 31.39, credit
14665, 2023-5-1, 21:11:22, 28, 2.31, 30.31, debit
14666, 2023-5-1, 21:40:40, 12, 0.99, 12.99, credit
14667, 2023-5-1, 18:38:35, 19, 1.57, 20.57, debit
14668, 2023-5-1, 21:11:4, 23, 1.90, 24.90, debit
14669, 2023-5-1, 13:52:26, 10, 0.83, 10.82, debit
14670, 2023-5-1, 18:21:29, 7, 0.58, 7.58, credit
14671, 2023-5-1, 21:13:37, 25, 2.06, 27.06, cash
14672, 2023-5-1, 11:44:37, 20, 1.65, 21.65, cash
14673, 2023-5-1, 13:51:3, 15, 1.24, 16.24, cash
14674, 2023-5-1, 19:51:48, 5, 0.41, 5.41, credit
14675, 2023-5-1, 13:3:43, 16, 1.32, 17.32, cash
14676, 2023-5-1, 22:45:35, 5, 0.41, 5.41, cash
14677, 2023-5-1, 21:22:17, 23, 1.90, 24.90, cash
14678, 2023-5-1, 21:39:17, 6, 0.49, 6.50, cash
14679, 2023-5-1, 19:59:57, 7, 0.58, 7.58, credit
14680, 2023-5-1, 14:43:11, 23, 1.90, 24.90, debit
14681, 2023-5-1, 21:27:17, 28, 2.31, 30.31, credit
14682, 2023-5-1, 13:25:21, 21, 1.73, 22.73, cash
14683, 2023-5-1, 15:54:18, 19, 1.57, 20.57, debit
14684, 2023-5-1, 17:23:7, 22, 1.82, 23.82, debit
14685, 2023-5-1, 21:15:59, 22, 1.82, 23.82, cash
14686, 2023-5-1, 16:46:11, 10, 0.83, 10.82, credit
14687, 2023-5-1, 12:33:0, 13, 1.07, 14.07, cash
14688, 2023-5-1, 14:16:18, 8, 0.66, 8.66, credit
14689, 2023-5-1, 18:41:18, 25, 2.06, 27.06, credit
14690, 2023-5-1, 14:58:23, 14, 1.16, 15.15, debit
14691, 2023-5-1, 15:18:6, 26, 2.15, 28.14, credit
14692, 2023-5-1, 20:34:31, 12, 0.99, 12.99, debit
14693, 2023-5-1, 16:15:58, 17, 1.40, 18.40, cash
14694, 2023-5-1, 20:13:31, 6, 0.49, 6.50, cash
14695, 2023-5-1, 12:58:8, 6, 0.49, 6.50, credit
14696, 2023-5-1, 16:13:40, 28, 2.31, 30.31, credit
14697, 2023-5-1, 16:7:26, 20, 1.65, 21.65, cash
14698, 2023-5-1, 19:41:4, 18, 1.49, 19.48, credit
14699, 2023-5-1, 17:44:30, 23, 1.90, 24.90, credit
14700, 2023-5-2, 12:27:47, 29, 2.39, 31.39, credit
14701, 2023-5-2, 12:30:39, 6, 0.49, 6.50, debit
14702, 2023-5-2, 19:45:52, 11, 0.91, 11.91, credit
14703, 2023-5-2, 11:47:1, 15, 1.24, 16.24, cash
14704, 2023-5-2, 12:42:3, 17, 1.40, 18.40, debit
14705, 2023-5-2, 15:16:38, 9, 0.74, 9.74, cash
14706, 2023-5-2, 12:29:56, 12, 0.99, 12.99, debit
14707, 2023-5-2, 18:17:52, 22, 1.82, 23.82, credit
14708, 2023-5-2, 17:11:46, 9, 0.74, 9.74, credit
14709, 2023-5-2, 12:42:42, 7, 0.58, 7.58, cash
14710, 2023-5-2, 16:36:17, 5, 0.41, 5.41, cash
14711, 2023-5-2, 19:23:47, 8, 0.66, 8.66, cash
14712, 2023-5-2, 11:28:49, 20, 1.65, 21.65, credit
14713, 2023-5-2, 21:26:19, 14, 1.16, 15.15, credit
14714, 2023-5-2, 18:51:16, 25, 2.06, 27.06, cash
14715, 2023-5-2, 18:33:29, 11, 0.91, 11.91, debit
14716, 2023-5-2, 22:10:14, 18, 1.49, 19.48, debit
14717, 2023-5-2, 18:41:22, 27, 2.23, 29.23, debit
14718, 2023-5-2, 18:3:6, 8, 0.66, 8.66, debit
14719, 2023-5-2, 17:8:38, 15, 1.24, 16.24, cash
14720, 2023-5-2, 13:5:8, 20, 1.65, 21.65, debit
14721, 2023-5-2, 19:2:51, 28, 2.31, 30.31, credit
14722, 2023-5-2, 20:58:15, 19, 1.57, 20.57, cash
14723, 2023-5-2, 18:20:35, 9, 0.74, 9.74, credit
14724, 2023-5-2, 17:59:44, 12, 0.99, 12.99, credit
14725, 2023-5-2, 18:52:5, 17, 1.40, 18.40, cash
14726, 2023-5-2, 15:48:24, 12, 0.99, 12.99, debit
14727, 2023-5-2, 14:27:31, 21, 1.73, 22.73, cash
14728, 2023-5-2, 15:4:14, 19, 1.57, 20.57, debit
14729, 2023-5-2, 15:25:21, 17, 1.40, 18.40, debit
14730, 2023-5-2, 17:54:51, 20, 1.65, 21.65, debit
14731, 2023-5-2, 12:59:11, 9, 0.74, 9.74, credit
14732, 2023-5-2, 22:19:29, 29, 2.39, 31.39, credit
14733, 2023-5-2, 17:42:48, 20, 1.65, 21.65, credit
14734, 2023-5-2, 22:47:33, 12, 0.99, 12.99, credit
14735, 2023-5-2, 15:56:54, 6, 0.49, 6.50, credit
14736, 2023-5-2, 20:29:13, 12, 0.99, 12.99, debit
14737, 2023-5-2, 20:11:38, 14, 1.16, 15.15, cash
14738, 2023-5-2, 22:34:38, 27, 2.23, 29.23, cash
14739, 2023-5-2, 12:14:48, 26, 2.15, 28.14, cash
14740, 2023-5-2, 16:49:23, 19, 1.57, 20.57, credit
14741, 2023-5-2, 12:34:30, 20, 1.65, 21.65, credit
14742, 2023-5-2, 22:52:56, 24, 1.98, 25.98, cash
14743, 2023-5-2, 19:14:31, 7, 0.58, 7.58, credit
14744, 2023-5-2, 20:38:49, 29, 2.39, 31.39, debit
14745, 2023-5-2, 13:29:10, 19, 1.57, 20.57, cash
14746, 2023-5-2, 22:17:37, 28, 2.31, 30.31, debit
14747, 2023-5-2, 16:56:13, 7, 0.58, 7.58, debit
14748, 2023-5-2, 21:31:3, 27, 2.23, 29.23, debit
14749, 2023-5-2, 11:9:47, 27, 2.23, 29.23, debit
14750, 2023-5-2, 21:6:26, 24, 1.98, 25.98, debit
14751, 2023-5-2, 17:57:54, 6, 0.49, 6.50, credit
